start,geography_type,geography_code,count_of_tickets
2025-09-19 20:30:00,osward,E05001361,2
2025-09-19 20:30:00,osward,E05001362,56
2025-09-19 20:30:00,osward,E05001363,4
2025-09-19 20:30:00,osward,E05001366,6
2025-09-19 20:30:00,osward,E05001368,4
2025-09-19 20:30:00,osward,E05001369,6
2025-09-19 20:30:00,osward,E05001370,1
2025-09-19 20:30:00,osward,OTHER,253
2025-09-19 20:30:00,postcode_area,BD1,3
2025-09-19 20:30:00,postcode_area,BD10,5
2025-09-19 20:30:00,postcode_area,BD12,1
2025-09-19 20:30:00,postcode_area,BD13,8
2025-09-19 20:30:00,postcode_area,BD16,11
2025-09-19 20:30:00,postcode_area,BD17,12
2025-09-19 20:30:00,postcode_area,BD18,57
2025-09-19 20:30:00,postcode_area,BD2,1
2025-09-19 20:30:00,postcode_area,BD20,1
2025-09-19 20:30:00,postcode_area,BD21,2
2025-09-19 20:30:00,postcode_area,BD22,7
2025-09-19 20:30:00,postcode_area,BD4,1
2025-09-19 20:30:00,postcode_area,BD7,4
2025-09-19 20:30:00,postcode_area,BD8,2
2025-09-19 20:30:00,postcode_area,BD9,4
2025-09-19 20:30:00,postcode_area,LS29,17
2025-09-19 20:30:00,postcode_area,OTHER,253
2025-09-20 10:30:00,oslaua,E08000012,1
2025-09-20 10:30:00,oslaua,E08000019,2
2025-09-20 10:30:00,oslaua,E08000032,39
2025-09-20 10:30:00,oslaua,E08000034,4
2025-09-20 10:30:00,oslaua,E08000035,2
2025-09-20 10:30:00,oslaua,E09000020,1
2025-09-20 10:30:00,oslaua,MISSING,19
2025-09-20 10:30:00,osward,E05001341,1
2025-09-20 10:30:00,osward,E05001342,3
2025-09-20 10:30:00,osward,E05001343,2
2025-09-20 10:30:00,osward,E05001344,2
2025-09-20 10:30:00,osward,E05001345,1
2025-09-20 10:30:00,osward,E05001348,1
2025-09-20 10:30:00,osward,E05001351,4
2025-09-20 10:30:00,osward,E05001352,1
2025-09-20 10:30:00,osward,E05001354,1
2025-09-20 10:30:00,osward,E05001356,7
2025-09-20 10:30:00,osward,E05001360,2
2025-09-20 10:30:00,osward,E05001361,1
2025-09-20 10:30:00,osward,E05001362,8
2025-09-20 10:30:00,osward,E05001366,2
2025-09-20 10:30:00,osward,E05001370,3
2025-09-20 10:30:00,osward,OTHER,29
2025-09-20 10:30:00,postcode_area,BD12,3
2025-09-20 10:30:00,postcode_area,BD13,4
2025-09-20 10:30:00,postcode_area,BD16,3
2025-09-20 10:30:00,postcode_area,BD17,2
2025-09-20 10:30:00,postcode_area,BD18,7
2025-09-20 10:30:00,postcode_area,BD2,2
2025-09-20 10:30:00,postcode_area,BD20,4
2025-09-20 10:30:00,postcode_area,BD21,3
2025-09-20 10:30:00,postcode_area,BD3,1
2025-09-20 10:30:00,postcode_area,BD6,1
2025-09-20 10:30:00,postcode_area,BD7,4
2025-09-20 10:30:00,postcode_area,BD8,1
2025-09-20 10:30:00,postcode_area,BD9,1
2025-09-20 10:30:00,postcode_area,LS29,3
2025-09-20 10:30:00,postcode_area,OTHER,29
2025-09-20 12:00:00,oslaua,E06000013,2
2025-09-20 12:00:00,oslaua,E06000016,1
2025-09-20 12:00:00,oslaua,E06000065,5
2025-09-20 12:00:00,oslaua,E07000062,1
2025-09-20 12:00:00,oslaua,E07000128,2
2025-09-20 12:00:00,oslaua,E08000001,2
2025-09-20 12:00:00,oslaua,E08000002,4
2025-09-20 12:00:00,oslaua,E08000003,4
2025-09-20 12:00:00,oslaua,E08000007,3
2025-09-20 12:00:00,oslaua,E08000012,2
2025-09-20 12:00:00,oslaua,E08000018,1
2025-09-20 12:00:00,oslaua,E08000032,63
2025-09-20 12:00:00,oslaua,E08000033,2
2025-09-20 12:00:00,oslaua,E08000034,3
2025-09-20 12:00:00,oslaua,E08000035,14
2025-09-20 12:00:00,oslaua,E09000020,1
2025-09-20 12:00:00,oslaua,MISSING,71
2025-09-20 12:00:00,osward,E05001341,2
2025-09-20 12:00:00,osward,E05001342,3
2025-09-20 12:00:00,osward,E05001343,1
2025-09-20 12:00:00,osward,E05001344,1
2025-09-20 12:00:00,osward,E05001345,1
2025-09-20 12:00:00,osward,E05001346,3
2025-09-20 12:00:00,osward,E05001347,2
2025-09-20 12:00:00,osward,E05001351,1
2025-09-20 12:00:00,osward,E05001352,9
2025-09-20 12:00:00,osward,E05001354,3
2025-09-20 12:00:00,osward,E05001361,3
2025-09-20 12:00:00,osward,E05001362,24
2025-09-20 12:00:00,osward,E05001364,4
2025-09-20 12:00:00,osward,E05001366,4
2025-09-20 12:00:00,osward,E05001369,2
2025-09-20 12:00:00,osward,OTHER,118
2025-09-20 12:00:00,postcode_area,BD1,2
2025-09-20 12:00:00,postcode_area,BD15,1
2025-09-20 12:00:00,postcode_area,BD16,3
2025-09-20 12:00:00,postcode_area,BD17,4
2025-09-20 12:00:00,postcode_area,BD18,25
2025-09-20 12:00:00,postcode_area,BD2,2
2025-09-20 12:00:00,postcode_area,BD22,2
2025-09-20 12:00:00,postcode_area,BD3,3
2025-09-20 12:00:00,postcode_area,BD6,3
2025-09-20 12:00:00,postcode_area,BD7,1
2025-09-20 12:00:00,postcode_area,BD9,10
2025-09-20 12:00:00,postcode_area,LS29,7
2025-09-20 12:00:00,postcode_area,OTHER,118
2025-09-20 12:30:00,oslaua,E06000016,1
2025-09-20 12:30:00,oslaua,E08000002,4
2025-09-20 12:30:00,oslaua,E08000032,14
2025-09-20 12:30:00,oslaua,E08000033,1
2025-09-20 12:30:00,oslaua,E08000034,4
2025-09-20 12:30:00,oslaua,E08000035,2
2025-09-20 12:30:00,oslaua,MISSING,15
2025-09-20 12:30:00,oslaua,S12000049,2
2025-09-20 12:30:00,osward,E05001354,3
2025-09-20 12:30:00,osward,E05001356,3
2025-09-20 12:30:00,osward,E05001362,6
2025-09-20 12:30:00,osward,E05001366,2
2025-09-20 12:30:00,osward,OTHER,29
2025-09-20 12:30:00,postcode_area,BD18,6
2025-09-20 12:30:00,postcode_area,BD20,3
2025-09-20 12:30:00,postcode_area,LS29,5
2025-09-20 12:30:00,postcode_area,OTHER,29
2025-09-20 13:30:00,oslaua,E06000016,1
2025-09-20 13:30:00,oslaua,E06000065,2
2025-09-20 13:30:00,oslaua,E08000002,4
2025-09-20 13:30:00,oslaua,E08000008,1
2025-09-20 13:30:00,oslaua,E08000018,3
2025-09-20 13:30:00,oslaua,E08000032,66
2025-09-20 13:30:00,oslaua,E08000034,3
2025-09-20 13:30:00,oslaua,E08000035,6
2025-09-20 13:30:00,oslaua,MISSING,51
2025-09-20 13:30:00,osward,E05001341,11
2025-09-20 13:30:00,osward,E05001343,1
2025-09-20 13:30:00,osward,E05001344,5
2025-09-20 13:30:00,osward,E05001347,5
2025-09-20 13:30:00,osward,E05001350,4
2025-09-20 13:30:00,osward,E05001351,1
2025-09-20 13:30:00,osward,E05001352,7
2025-09-20 13:30:00,osward,E05001354,1
2025-09-20 13:30:00,osward,E05001356,1
2025-09-20 13:30:00,osward,E05001357,2
2025-09-20 13:30:00,osward,E05001358,4
2025-09-20 13:30:00,osward,E05001362,14
2025-09-20 13:30:00,osward,E05001363,1
2025-09-20 13:30:00,osward,E05001366,5
2025-09-20 13:30:00,osward,E05001370,4
2025-09-20 13:30:00,osward,OTHER,71
2025-09-20 13:30:00,postcode_area,BD1,2
2025-09-20 13:30:00,postcode_area,BD12,4
2025-09-20 13:30:00,postcode_area,BD13,2
2025-09-20 13:30:00,postcode_area,BD17,11
2025-09-20 13:30:00,postcode_area,BD18,15
2025-09-20 13:30:00,postcode_area,BD2,4
2025-09-20 13:30:00,postcode_area,BD20,1
2025-09-20 13:30:00,postcode_area,BD22,2
2025-09-20 13:30:00,postcode_area,BD3,5
2025-09-20 13:30:00,postcode_area,BD5,7
2025-09-20 13:30:00,postcode_area,BD7,1
2025-09-20 13:30:00,postcode_area,BD9,6
2025-09-20 13:30:00,postcode_area,LS29,6
2025-09-20 13:30:00,postcode_area,OTHER,71
2025-09-20 14:15:00,oslaua,E06000016,1
2025-09-20 14:15:00,oslaua,E08000002,4
2025-09-20 14:15:00,oslaua,E08000003,4
2025-09-20 14:15:00,oslaua,E08000012,1
2025-09-20 14:15:00,oslaua,E08000018,1
2025-09-20 14:15:00,oslaua,E08000032,25
2025-09-20 14:15:00,oslaua,E08000033,1
2025-09-20 14:15:00,oslaua,E08000034,3
2025-09-20 14:15:00,oslaua,E08000035,4
2025-09-20 14:15:00,oslaua,MISSING,23
2025-09-20 14:15:00,osward,E05001342,1
2025-09-20 14:15:00,osward,E05001345,4
2025-09-20 14:15:00,osward,E05001346,2
2025-09-20 14:15:00,osward,E05001351,2
2025-09-20 14:15:00,osward,E05001352,7
2025-09-20 14:15:00,osward,E05001354,1
2025-09-20 14:15:00,osward,E05001359,1
2025-09-20 14:15:00,osward,E05001362,2
2025-09-20 14:15:00,osward,E05001363,1
2025-09-20 14:15:00,osward,E05001366,2
2025-09-20 14:15:00,osward,E05001370,2
2025-09-20 14:15:00,osward,OTHER,42
2025-09-20 14:15:00,postcode_area,BD12,2
2025-09-20 14:15:00,postcode_area,BD13,1
2025-09-20 14:15:00,postcode_area,BD16,1
2025-09-20 14:15:00,postcode_area,BD18,2
2025-09-20 14:15:00,postcode_area,BD2,2
2025-09-20 14:15:00,postcode_area,BD3,2
2025-09-20 14:15:00,postcode_area,BD4,2
2025-09-20 14:15:00,postcode_area,BD7,2
2025-09-20 14:15:00,postcode_area,BD8,1
2025-09-20 14:15:00,postcode_area,BD9,7
2025-09-20 14:15:00,postcode_area,LS29,3
2025-09-20 14:15:00,postcode_area,OTHER,42
2025-09-20 14:30:00,oslaua,E06000011,2
2025-09-20 14:30:00,oslaua,E06000016,1
2025-09-20 14:30:00,oslaua,E06000064,2
2025-09-20 14:30:00,oslaua,E06000065,16
2025-09-20 14:30:00,oslaua,E07000062,1
2025-09-20 14:30:00,oslaua,E08000002,4
2025-09-20 14:30:00,oslaua,E08000007,1
2025-09-20 14:30:00,oslaua,E08000008,1
2025-09-20 14:30:00,oslaua,E08000012,1
2025-09-20 14:30:00,oslaua,E08000014,2
2025-09-20 14:30:00,oslaua,E08000018,2
2025-09-20 14:30:00,oslaua,E08000032,120
2025-09-20 14:30:00,oslaua,E08000033,2
2025-09-20 14:30:00,oslaua,E08000034,13
2025-09-20 14:30:00,oslaua,E08000035,27
2025-09-20 14:30:00,oslaua,E08000036,1
2025-09-20 14:30:00,oslaua,E09000012,3
2025-09-20 14:30:00,oslaua,MISSING,128
2025-09-20 14:30:00,osward,E05001341,7
2025-09-20 14:30:00,osward,E05001342,5
2025-09-20 14:30:00,osward,E05001343,6
2025-09-20 14:30:00,osward,E05001344,2
2025-09-20 14:30:00,osward,E05001347,2
2025-09-20 14:30:00,osward,E05001349,5
2025-09-20 14:30:00,osward,E05001352,7
2025-09-20 14:30:00,osward,E05001353,2
2025-09-20 14:30:00,osward,E05001354,17
2025-09-20 14:30:00,osward,E05001356,9
2025-09-20 14:30:00,osward,E05001357,2
2025-09-20 14:30:00,osward,E05001358,1
2025-09-20 14:30:00,osward,E05001359,1
2025-09-20 14:30:00,osward,E05001360,2
2025-09-20 14:30:00,osward,E05001361,1
2025-09-20 14:30:00,osward,E05001362,37
2025-09-20 14:30:00,osward,E05001363,2
2025-09-20 14:30:00,osward,E05001366,6
2025-09-20 14:30:00,osward,E05001367,4
2025-09-20 14:30:00,osward,E05001370,2
2025-09-20 14:30:00,osward,OTHER,207
2025-09-20 14:30:00,postcode_area,BD1,1
2025-09-20 14:30:00,postcode_area,BD10,2
2025-09-20 14:30:00,postcode_area,BD12,2
2025-09-20 14:30:00,postcode_area,BD13,2
2025-09-20 14:30:00,postcode_area,BD15,8
2025-09-20 14:30:00,postcode_area,BD16,5
2025-09-20 14:30:00,postcode_area,BD17,15
2025-09-20 14:30:00,postcode_area,BD18,31
2025-09-20 14:30:00,postcode_area,BD2,2
2025-09-20 14:30:00,postcode_area,BD20,12
2025-09-20 14:30:00,postcode_area,BD22,2
2025-09-20 14:30:00,postcode_area,BD5,6
2025-09-20 14:30:00,postcode_area,BD6,1
2025-09-20 14:30:00,postcode_area,BD9,6
2025-09-20 14:30:00,postcode_area,LS29,25
2025-09-20 14:30:00,postcode_area,OTHER,207
2025-09-20 15:30:00,oslaua,E06000016,1
2025-09-20 15:30:00,oslaua,E06000065,1
2025-09-20 15:30:00,oslaua,E08000001,2
2025-09-20 15:30:00,oslaua,E08000002,4
2025-09-20 15:30:00,oslaua,E08000003,4
2025-09-20 15:30:00,oslaua,E08000007,2
2025-09-20 15:30:00,oslaua,E08000012,1
2025-09-20 15:30:00,oslaua,E08000032,21
2025-09-20 15:30:00,oslaua,E08000033,5
2025-09-20 15:30:00,oslaua,E08000035,2
2025-09-20 15:30:00,oslaua,MISSING,23
2025-09-20 15:30:00,osward,E05001341,1
2025-09-20 15:30:00,osward,E05001342,4
2025-09-20 15:30:00,osward,E05001347,6
2025-09-20 15:30:00,osward,E05001351,2
2025-09-20 15:30:00,osward,E05001356,2
2025-09-20 15:30:00,osward,E05001361,1
2025-09-20 15:30:00,osward,E05001362,4
2025-09-20 15:30:00,osward,E05001369,1
2025-09-20 15:30:00,osward,OTHER,45
2025-09-20 15:30:00,postcode_area,BD1,6
2025-09-20 15:30:00,postcode_area,BD16,4
2025-09-20 15:30:00,postcode_area,BD17,1
2025-09-20 15:30:00,postcode_area,BD18,4
2025-09-20 15:30:00,postcode_area,BD21,3
2025-09-20 15:30:00,postcode_area,BD6,1
2025-09-20 15:30:00,postcode_area,BD7,2
2025-09-20 15:30:00,postcode_area,OTHER,45
2025-09-20 16:15:00,oslaua,E06000016,1
2025-09-20 16:15:00,oslaua,E08000032,24
2025-09-20 16:15:00,oslaua,E08000035,1
2025-09-20 16:15:00,oslaua,E09000004,1
2025-09-20 16:15:00,oslaua,MISSING,20
2025-09-20 16:15:00,osward,E05001341,2
2025-09-20 16:15:00,osward,E05001342,4
2025-09-20 16:15:00,osward,E05001347,4
2025-09-20 16:15:00,osward,E05001354,2
2025-09-20 16:15:00,osward,E05001358,1
2025-09-20 16:15:00,osward,E05001362,11
2025-09-20 16:15:00,osward,OTHER,23
2025-09-20 16:15:00,postcode_area,BD1,4
2025-09-20 16:15:00,postcode_area,BD16,4
2025-09-20 16:15:00,postcode_area,BD17,3
2025-09-20 16:15:00,postcode_area,BD18,10
2025-09-20 16:15:00,postcode_area,BD5,1
2025-09-20 16:15:00,postcode_area,LS29,2
2025-09-20 16:15:00,postcode_area,OTHER,23
2025-09-20 17:30:00,oslaua,E06000016,1
2025-09-20 17:30:00,oslaua,E08000032,6
2025-09-20 17:30:00,oslaua,E08000034,2
2025-09-20 17:30:00,oslaua,MISSING,11
2025-09-20 17:30:00,osward,E05001347,3
2025-09-20 17:30:00,osward,E05001352,1
2025-09-20 17:30:00,osward,E05001358,1
2025-09-20 17:30:00,osward,E05001362,1
2025-09-20 17:30:00,osward,OTHER,14
2025-09-20 17:30:00,postcode_area,BD1,3
2025-09-20 17:30:00,postcode_area,BD18,1
2025-09-20 17:30:00,postcode_area,BD5,1
2025-09-20 17:30:00,postcode_area,BD9,1
2025-09-20 17:30:00,postcode_area,OTHER,14
2025-09-20 18:00:00,oslaua,E06000008,2
2025-09-20 18:00:00,oslaua,E06000016,1
2025-09-20 18:00:00,oslaua,E06000054,3
2025-09-20 18:00:00,oslaua,E06000063,2
2025-09-20 18:00:00,oslaua,E06000064,2
2025-09-20 18:00:00,oslaua,E06000065,24
2025-09-20 18:00:00,oslaua,E07000038,4
2025-09-20 18:00:00,oslaua,E07000039,2
2025-09-20 18:00:00,oslaua,E07000062,1
2025-09-20 18:00:00,oslaua,E07000126,2
2025-09-20 18:00:00,oslaua,E07000128,2
2025-09-20 18:00:00,oslaua,E07000149,2
2025-09-20 18:00:00,oslaua,E08000001,2
2025-09-20 18:00:00,oslaua,E08000002,4
2025-09-20 18:00:00,oslaua,E08000008,1
2025-09-20 18:00:00,oslaua,E08000012,1
2025-09-20 18:00:00,oslaua,E08000014,2
2025-09-20 18:00:00,oslaua,E08000015,3
2025-09-20 18:00:00,oslaua,E08000019,2
2025-09-20 18:00:00,oslaua,E08000032,302
2025-09-20 18:00:00,oslaua,E08000033,24
2025-09-20 18:00:00,oslaua,E08000034,12
2025-09-20 18:00:00,oslaua,E08000035,38
2025-09-20 18:00:00,oslaua,E08000036,4
2025-09-20 18:00:00,oslaua,E09000004,1
2025-09-20 18:00:00,oslaua,E09000012,3
2025-09-20 18:00:00,oslaua,E09000021,4
2025-09-20 18:00:00,oslaua,MISSING,409
2025-09-20 18:00:00,oslaua,UNMATCHED,2
2025-09-20 18:00:00,osward,E05001341,11
2025-09-20 18:00:00,osward,E05001342,25
2025-09-20 18:00:00,osward,E05001343,16
2025-09-20 18:00:00,osward,E05001344,3
2025-09-20 18:00:00,osward,E05001345,2
2025-09-20 18:00:00,osward,E05001347,3
2025-09-20 18:00:00,osward,E05001348,13
2025-09-20 18:00:00,osward,E05001349,10
2025-09-20 18:00:00,osward,E05001350,4
2025-09-20 18:00:00,osward,E05001351,4
2025-09-20 18:00:00,osward,E05001352,24
2025-09-20 18:00:00,osward,E05001353,9
2025-09-20 18:00:00,osward,E05001354,34
2025-09-20 18:00:00,osward,E05001355,1
2025-09-20 18:00:00,osward,E05001356,5
2025-09-20 18:00:00,osward,E05001357,5
2025-09-20 18:00:00,osward,E05001358,2
2025-09-20 18:00:00,osward,E05001359,2
2025-09-20 18:00:00,osward,E05001360,4
2025-09-20 18:00:00,osward,E05001361,5
2025-09-20 18:00:00,osward,E05001362,73
2025-09-20 18:00:00,osward,E05001363,12
2025-09-20 18:00:00,osward,E05001365,6
2025-09-20 18:00:00,osward,E05001366,20
2025-09-20 18:00:00,osward,E05001368,1
2025-09-20 18:00:00,osward,E05001369,5
2025-09-20 18:00:00,osward,E05001370,3
2025-09-20 18:00:00,osward,OTHER,559
2025-09-20 18:00:00,postcode_area,BD1,2
2025-09-20 18:00:00,postcode_area,BD10,10
2025-09-20 18:00:00,postcode_area,BD12,3
2025-09-20 18:00:00,postcode_area,BD13,10
2025-09-20 18:00:00,postcode_area,BD14,10
2025-09-20 18:00:00,postcode_area,BD15,5
2025-09-20 18:00:00,postcode_area,BD16,40
2025-09-20 18:00:00,postcode_area,BD17,13
2025-09-20 18:00:00,postcode_area,BD18,76
2025-09-20 18:00:00,postcode_area,BD2,5
2025-09-20 18:00:00,postcode_area,BD20,16
2025-09-20 18:00:00,postcode_area,BD21,2
2025-09-20 18:00:00,postcode_area,BD22,8
2025-09-20 18:00:00,postcode_area,BD3,2
2025-09-20 18:00:00,postcode_area,BD4,8
2025-09-20 18:00:00,postcode_area,BD5,3
2025-09-20 18:00:00,postcode_area,BD6,7
2025-09-20 18:00:00,postcode_area,BD7,4
2025-09-20 18:00:00,postcode_area,BD8,5
2025-09-20 18:00:00,postcode_area,BD9,19
2025-09-20 18:00:00,postcode_area,LS29,54
2025-09-20 18:00:00,postcode_area,OTHER,559
2025-09-20 19:00:00,oslaua,E06000016,1
2025-09-20 19:00:00,oslaua,E08000012,1
2025-09-20 19:00:00,oslaua,E08000018,1
2025-09-20 19:00:00,oslaua,E08000032,5
2025-09-20 19:00:00,oslaua,E08000035,1
2025-09-20 19:00:00,oslaua,E09000004,1
2025-09-20 19:00:00,oslaua,E09000027,1
2025-09-20 19:00:00,oslaua,MISSING,25
2025-09-20 19:00:00,osward,E05001352,1
2025-09-20 19:00:00,osward,E05001360,1
2025-09-20 19:00:00,osward,E05001362,2
2025-09-20 19:00:00,osward,E05001363,1
2025-09-20 19:00:00,osward,OTHER,31
2025-09-20 19:00:00,postcode_area,BD13,2
2025-09-20 19:00:00,postcode_area,BD18,2
2025-09-20 19:00:00,postcode_area,BD9,1
2025-09-20 19:00:00,postcode_area,OTHER,31
2025-09-20 20:00:00,oslaua,E06000004,2
2025-09-20 20:00:00,oslaua,E06000005,2
2025-09-20 20:00:00,oslaua,E06000010,4
2025-09-20 20:00:00,oslaua,E06000014,4
2025-09-20 20:00:00,oslaua,E06000016,1
2025-09-20 20:00:00,oslaua,E06000047,2
2025-09-20 20:00:00,oslaua,E06000049,2
2025-09-20 20:00:00,oslaua,E06000063,2
2025-09-20 20:00:00,oslaua,E06000064,2
2025-09-20 20:00:00,oslaua,E06000065,9
2025-09-20 20:00:00,oslaua,E07000038,4
2025-09-20 20:00:00,oslaua,E07000149,2
2025-09-20 20:00:00,oslaua,E07000175,1
2025-09-20 20:00:00,oslaua,E08000001,2
2025-09-20 20:00:00,oslaua,E08000006,7
2025-09-20 20:00:00,oslaua,E08000010,8
2025-09-20 20:00:00,oslaua,E08000012,3
2025-09-20 20:00:00,oslaua,E08000017,2
2025-09-20 20:00:00,oslaua,E08000019,2
2025-09-20 20:00:00,oslaua,E08000032,324
2025-09-20 20:00:00,oslaua,E08000033,36
2025-09-20 20:00:00,oslaua,E08000034,26
2025-09-20 20:00:00,oslaua,E08000035,63
2025-09-20 20:00:00,oslaua,E08000036,3
2025-09-20 20:00:00,oslaua,E09000008,1
2025-09-20 20:00:00,oslaua,E09000021,4
2025-09-20 20:00:00,oslaua,E09000023,1
2025-09-20 20:00:00,oslaua,MISSING,495
2025-09-20 20:00:00,oslaua,UNMATCHED,2
2025-09-20 20:00:00,osward,E05001341,16
2025-09-20 20:00:00,osward,E05001342,46
2025-09-20 20:00:00,osward,E05001343,14
2025-09-20 20:00:00,osward,E05001344,8
2025-09-20 20:00:00,osward,E05001345,4
2025-09-20 20:00:00,osward,E05001347,5
2025-09-20 20:00:00,osward,E05001348,13
2025-09-20 20:00:00,osward,E05001349,6
2025-09-20 20:00:00,osward,E05001350,9
2025-09-20 20:00:00,osward,E05001351,6
2025-09-20 20:00:00,osward,E05001352,14
2025-09-20 20:00:00,osward,E05001353,18
2025-09-20 20:00:00,osward,E05001354,23
2025-09-20 20:00:00,osward,E05001356,13
2025-09-20 20:00:00,osward,E05001357,2
2025-09-20 20:00:00,osward,E05001360,8
2025-09-20 20:00:00,osward,E05001362,60
2025-09-20 20:00:00,osward,E05001363,14
2025-09-20 20:00:00,osward,E05001364,1
2025-09-20 20:00:00,osward,E05001366,14
2025-09-20 20:00:00,osward,E05001368,4
2025-09-20 20:00:00,osward,E05001369,22
2025-09-20 20:00:00,osward,E05001370,4
2025-09-20 20:00:00,osward,OTHER,692
2025-09-20 20:00:00,postcode_area,BD1,2
2025-09-20 20:00:00,postcode_area,BD10,22
2025-09-20 20:00:00,postcode_area,BD12,4
2025-09-20 20:00:00,postcode_area,BD13,19
2025-09-20 20:00:00,postcode_area,BD14,10
2025-09-20 20:00:00,postcode_area,BD15,3
2025-09-20 20:00:00,postcode_area,BD16,61
2025-09-20 20:00:00,postcode_area,BD17,18
2025-09-20 20:00:00,postcode_area,BD18,63
2025-09-20 20:00:00,postcode_area,BD2,14
2025-09-20 20:00:00,postcode_area,BD20,17
2025-09-20 20:00:00,postcode_area,BD21,4
2025-09-20 20:00:00,postcode_area,BD22,22
2025-09-20 20:00:00,postcode_area,BD3,2
2025-09-20 20:00:00,postcode_area,BD4,2
2025-09-20 20:00:00,postcode_area,BD5,3
2025-09-20 20:00:00,postcode_area,BD6,3
2025-09-20 20:00:00,postcode_area,BD7,6
2025-09-20 20:00:00,postcode_area,BD8,3
2025-09-20 20:00:00,postcode_area,BD9,9
2025-09-20 20:00:00,postcode_area,LS29,37
2025-09-20 20:00:00,postcode_area,OTHER,692
2025-09-21 10:00:00,oslaua,E06000065,1
2025-09-21 10:00:00,oslaua,E08000001,2
2025-09-21 10:00:00,oslaua,E08000002,2
2025-09-21 10:00:00,oslaua,E08000003,2
2025-09-21 10:00:00,oslaua,E08000012,1
2025-09-21 10:00:00,oslaua,E08000032,3
2025-09-21 10:00:00,oslaua,E08000032,14
2025-09-21 10:00:00,oslaua,E08000035,4
2025-09-21 10:00:00,oslaua,E08000035,5
2025-09-21 10:00:00,oslaua,E09000012,3
2025-09-21 10:00:00,oslaua,MISSING,7
2025-09-21 10:00:00,oslaua,MISSING,6
2025-09-21 10:00:00,oslaua,UNMATCHED,2
2025-09-21 10:00:00,osward,E05001342,2
2025-09-21 10:00:00,osward,E05001347,1
2025-09-21 10:00:00,osward,E05001347,6
2025-09-21 10:00:00,osward,E05001352,1
2025-09-21 10:00:00,osward,E05001357,1
2025-09-21 10:00:00,osward,E05001362,2
2025-09-21 10:00:00,osward,E05001362,4
2025-09-21 10:00:00,osward,OTHER,13
2025-09-21 10:00:00,osward,OTHER,22
2025-09-21 10:00:00,postcode_area,BD1,6
2025-09-21 10:00:00,postcode_area,BD16,2
2025-09-21 10:00:00,postcode_area,BD17,1
2025-09-21 10:00:00,postcode_area,BD18,2
2025-09-21 10:00:00,postcode_area,BD18,3
2025-09-21 10:00:00,postcode_area,BD22,1
2025-09-21 10:00:00,postcode_area,BD5,1
2025-09-21 10:00:00,postcode_area,BD9,1
2025-09-21 10:00:00,postcode_area,OTHER,13
2025-09-21 10:00:00,postcode_area,OTHER,22
2025-09-21 10:30:00,oslaua,E06000002,2
2025-09-21 10:30:00,oslaua,E06000016,1
2025-09-21 10:30:00,oslaua,E06000065,2
2025-09-21 10:30:00,oslaua,E08000002,4
2025-09-21 10:30:00,oslaua,E08000012,1
2025-09-21 10:30:00,oslaua,E08000032,41
2025-09-21 10:30:00,oslaua,E08000033,5
2025-09-21 10:30:00,oslaua,E08000034,1
2025-09-21 10:30:00,oslaua,E08000035,14
2025-09-21 10:30:00,oslaua,E09000009,1
2025-09-21 10:30:00,oslaua,MISSING,59
2025-09-21 10:30:00,osward,E05001341,6
2025-09-21 10:30:00,osward,E05001342,3
2025-09-21 10:30:00,osward,E05001344,1
2025-09-21 10:30:00,osward,E05001347,2
2025-09-21 10:30:00,osward,E05001350,1
2025-09-21 10:30:00,osward,E05001351,1
2025-09-21 10:30:00,osward,E05001352,3
2025-09-21 10:30:00,osward,E05001354,2
2025-09-21 10:30:00,osward,E05001362,16
2025-09-21 10:30:00,osward,E05001363,5
2025-09-21 10:30:00,osward,E05001364,1
2025-09-21 10:30:00,osward,OTHER,90
2025-09-21 10:30:00,postcode_area,BD1,2
2025-09-21 10:30:00,postcode_area,BD13,5
2025-09-21 10:30:00,postcode_area,BD16,3
2025-09-21 10:30:00,postcode_area,BD17,8
2025-09-21 10:30:00,postcode_area,BD18,14
2025-09-21 10:30:00,postcode_area,BD2,2
2025-09-21 10:30:00,postcode_area,BD7,1
2025-09-21 10:30:00,postcode_area,BD9,4
2025-09-21 10:30:00,postcode_area,LS29,2
2025-09-21 10:30:00,postcode_area,OTHER,90
2025-09-21 11:00:00,oslaua,E06000064,2
2025-09-21 11:00:00,oslaua,E06000065,1
2025-09-21 11:00:00,oslaua,E07000062,1
2025-09-21 11:00:00,oslaua,E08000032,14
2025-09-21 11:00:00,oslaua,E08000033,3
2025-09-21 11:00:00,oslaua,MISSING,12
2025-09-21 11:00:00,osward,E05001342,2
2025-09-21 11:00:00,osward,E05001347,1
2025-09-21 11:00:00,osward,E05001352,1
2025-09-21 11:00:00,osward,E05001357,1
2025-09-21 11:00:00,osward,E05001361,2
2025-09-21 11:00:00,osward,E05001362,5
2025-09-21 11:00:00,osward,E05001366,2
2025-09-21 11:00:00,osward,OTHER,19
2025-09-21 11:00:00,postcode_area,BD1,1
2025-09-21 11:00:00,postcode_area,BD16,2
2025-09-21 11:00:00,postcode_area,BD17,2
2025-09-21 11:00:00,postcode_area,BD18,3
2025-09-21 11:00:00,postcode_area,BD22,1
2025-09-21 11:00:00,postcode_area,BD6,2
2025-09-21 11:00:00,postcode_area,BD9,1
2025-09-21 11:00:00,postcode_area,LS29,2
2025-09-21 11:00:00,postcode_area,OTHER,19
